sample_id,category,metric_partition,metric_partition_seed,prompt_split,source_family,source_dataset,source_ids,source_chars,nonblank_lines,reference_pdf,reference_pages,reference_page_sizes_pt,reference_canvas,reference_word_count,reference_drawing_count,reference_image_count,reference_table_detector_count,has_inline_math,has_display_math,has_table_like_environment,has_figure_source,has_list_source,has_algorithm_source,has_crossref_source,has_math_any,has_semantic_table,has_semantic_figure,has_form_semantics,has_prose_semantics,has_compact_paper_semantics,provenance_path,provenance_source_id_field,provenance_license_fields,provenance_has_license_field,source_has_explicit_license_text,provenance_missing_research_fields,ai_model_id,ai_selected_stage,ai_manifest_final_compiled,ai_candidate_pdf,ai_candidate_exists,ai_candidate_pages,ai_candidate_page_sizes_pt,ai_candidate_canvas,ai_page_count_match_measured,ai_first_page_canvas_match,ai_page_size_sequence_match,ai_canvas_mismatch
07_figures_captions_008,07_figures_captions,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9201067,1155,32,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/reference.pdf,1,"[[612.0,792.0]]",letter,63,12,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_008/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_008/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_009,07_figures_captions,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9201079,773,20,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_009/reference.pdf,1,"[[612.0,792.0]]",letter,41,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_009/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_009/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_010,07_figures_captions,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,math/9201241,714,20,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_010/reference.pdf,1,"[[612.0,792.0]]",letter,31,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_010/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_010/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_011,07_figures_captions,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,math/9201259,850,20,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_011/reference.pdf,1,"[[612.0,792.0]]",letter,48,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_011/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_011/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_012,07_figures_captions,metric_dev,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,math/9201282,1575,33,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_012/reference.pdf,1,"[[612.0,792.0]]",letter,100,12,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_012/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_012/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_013,07_figures_captions,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,alg-geom/9202004,813,21,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_013/reference.pdf,1,"[[612.0,792.0]]",letter,42,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_013/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_013/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_014,07_figures_captions,metric_test,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,hep-th/9202018,806,21,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_014/reference.pdf,1,"[[612.0,792.0]]",letter,48,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_014/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_014/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
07_figures_captions_015,07_figures_captions,metric_validation,20260715,heldout,hf_extracted,scholarweave/arxiv-latex,alg-geom/9202026,752,20,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/reference.pdf,1,"[[612.0,792.0]]",letter,37,4,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,data/latex_benchmark_v0/corpus/07_figures_captions/07_figures_captions_015/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/07_figures_captions_015/output.pdf,True,1,"[[595.276,841.89]]",a4,True,False,False,True
11_forms_cv_letters_001,11_forms_cv_letters,metric_test,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/europecv/templates/cv_template_academic_en.tex,8093,138,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_001/reference.pdf,3,"[[595.276,841.89],[595.276,841.89],[595.276,841.89]]",a4,666,117,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_001/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_001/output.pdf,True,3,"[[595.276,841.89],[595.276,841.89],[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_002,11_forms_cv_letters,metric_validation,20260715,prompt_dev,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/europecv/templates/cv_template_en.tex,4778,80,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_002/reference.pdf,2,"[[595.276,841.89],[595.276,841.89]]",a4,461,86,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_002/provenance.json,source_ids,,False,False,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/11_forms_cv_letters_002/output.pdf,True,3,"[[595.276,841.89],[595.276,841.89],[595.276,841.89]]",a4,False,True,False,False
11_forms_cv_letters_003,11_forms_cv_letters,metric_dev,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-14.tex,1647,47,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_003/reference.pdf,1,"[[595.276,841.89]]",a4,101,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_003/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_003/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_004,11_forms_cv_letters,metric_dev,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-2.tex,1184,35,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_004/reference.pdf,1,"[[595.276,841.89]]",a4,59,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_004/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_004/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_005,11_forms_cv_letters,metric_test,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-3.tex,1229,36,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_005/reference.pdf,1,"[[595.276,841.89]]",a4,64,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_005/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_005/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_006,11_forms_cv_letters,metric_dev,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-15.tex,1663,47,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_006/reference.pdf,1,"[[595.276,841.89]]",a4,101,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_006/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_006/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_007,11_forms_cv_letters,metric_dev,20260715,prompt_dev,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-1.tex,1134,34,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_007/reference.pdf,1,"[[595.276,841.89]]",a4,50,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_007/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/11_forms_cv_letters_007/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_008,11_forms_cv_letters,metric_dev,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-0.tex,880,28,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_008/reference.pdf,1,"[[595.276,841.89]]",a4,13,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_008/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_008/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_009,11_forms_cv_letters,metric_validation,20260715,heldout,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-12.tex,1663,47,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_009/reference.pdf,1,"[[595.276,841.89]]",a4,93,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_009/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v1,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v1_heldout_clean/samples/11_forms_cv_letters_009/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
11_forms_cv_letters_010,11_forms_cv_letters,metric_test,20260715,prompt_dev,texlive_example,TeX Live 2026,/usr/local/texlive/2026/texmf-dist/doc/latex/koma-script-examples/Kapitel-4/source/letter-4.tex,1347,39,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_010/reference.pdf,1,"[[595.276,841.89]]",a4,75,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,data/latex_benchmark_v0/corpus/11_forms_cv_letters/11_forms_cv_letters_010/provenance.json,source_ids,,False,True,authors;license;retrieval_timestamp;source_url;transformation_record,google/gemini-3.1-flash-lite,v0,True,results/ai_latex_to_typst/openrouter/google_gemini-3.1-flash-lite/prompt_v0/samples/11_forms_cv_letters_010/output.pdf,True,1,"[[595.276,841.89]]",a4,True,True,True,False
