audit_case_id,blind_index,content_issue,layout_issue,typography_issue,pagination_issue,specialized_issue,severity_summary,confidence,review_notes,reviewer,audit_index,sample_id,category,model_hidden_truth,resolved_model_hidden_truth,selected_prompt_stage_hidden_truth,prompt_path_hidden_truth,system_prompt_sha256_hidden_truth,final_attempt_hidden_truth,candidate_compiled,top_residual_box_useful_after_unblind,axis_labels_plausible_after_unblind,canvas_confound,unblind_notes,strict_word_f1,number_f1,token_center_displacement_q90,text_ltsim_page_macro,font_size_log_error_q90,unregistered_ink_f1,unregistered_ssim,page_count_delta,page_break_f1,canvas_exact_size_rate,v2_evidence_json,maximum_issue_severity_ordinal
AI136,136,moderate,minor,minor,none,moderate,Citation identifiers and cross-reference wording diverge from the reference.,0.98,"The candidate changes [1] and [2] to source-key labels, duplicates 'Section' and 'Equation', and lists bibliography keys as bullets.",codex_researcher_b,136,08_crossrefs_citations_008,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,true,true,The cyan box spans the general text region and does not target the changed citations or duplicated cross-reference words. High content with weaker structure and typography is directionally plausible for the localized semantic-label substitutions.,0.8936170212765959,0.8108108108108109,0.37072708114789854,0.7277627238756981,0.09905721575013436,0.3077403616435184,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/08_crossrefs_citations_008.json,2
AI137,137,none,major,moderate,moderate,minor,"Content is compressed onto page 1, leaving an orphaned bibliography tail on page 2.",0.96,The candidate moves the conclusion onto page 1 and leaves only the final citation line near the top of page 2.,codex_researcher_b,137,10_compact_papers_005,10_compact_papers,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,true,true,true,The residual highlights the orphaned second-page bibliography tail created by over-compression. The pagination and layout penalties correspond directly to the changed page break.,0.865134865134865,0.9500000000000001,0.6680233059268498,0.717076733113648,0.09905721575013436,0.16210033090742812,,0,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/10_compact_papers_005.json,3
AI138,138,none,minor,minor,none,none,Prose sections are faithfully retained with mild compact reflow.,0.98,"Title, abstract, source metadata, and both prose extracts remain in order; the candidate block is slightly smaller and higher.",codex_researcher_b,138,01_prose_sections_011,01_prose_sections,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,false,true,"The enclosure follows the whole reference prose block rather than a specific problem. Content is correctly near perfect, but zero layout and low typography over-penalize a faithful document with modest compact reflow.",0.9826989619377162,0.9090909090909091,0.4744909204753988,0.7372224041782758,0.09905721575013436,0.2259563426692497,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/01_prose_sections_011.json,1
AI139,139,moderate,major,moderate,major,major,A two-page algorithm is squeezed into one page with lost hierarchy and annotations.,0.99,"The reference's separate algorithm page, nested indentation, and right-side explanatory comments are compressed or absent in the candidate's single boxed block.",codex_researcher_b,139,09_algorithms_004,09_algorithms,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,true,true,true,"The residual identifies the missing second reference page after the two-page algorithm was squeezed into one. Low pagination, layout, and structure fidelity matches the lost page and hierarchy.",0.3285302593659942,0.9545454545454545,0.38075559363221123,0.6547844922630219,0.04244399158174833,0.06239097633708525,,-1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/09_algorithms_004.json,3
AI140,140,major,major,major,major,major,Two structured tables become two pages of pipe-delimited raw text.,1.00,"The candidate replaces both table grids with dense line-wrapped field strings, making rows and columns unreadable and adding a page.",codex_researcher_b,140,06_tables_moderate_029,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,2,true,true,true,true,"The box identifies a full structured table page whose candidate version is flattened into delimiter-separated text. Poor content, layout, typography, structure, and pagination scores are all visibly justified.",0.6096115865701119,0.9432989690721649,0.6130220137922063,0.7045251215629238,0.376900968397519,0.2065894219140391,,0,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_029.json,3
AI141,141,major,major,major,none,major,All five mathematical structures are exposed as raw command text.,1.00,"The candidate displays backslash commands, array syntax, and brace-heavy source strings instead of rendered aligned expressions.",codex_researcher_b,141,04_math_aligned_007,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,1,true,false,true,true,"The enclosure is too broad to distinguish individual equation failures, though failure is page-wide. The very low content and formatting axes accurately reflect aligned mathematics becoming raw command text.",0.39285714285714285,0.8148148148148148,0.24769635211668584,0.7058791986713785,0.21484552155337983,0.24254575559164582,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_007.json,3
AI142,142,moderate,major,major,none,major,Both mathematical tables suffer severe bottom-edge overlap.,0.99,"Candidate pages 2 and 3 collapse their final rows and captions into dense overlapping bands, obscuring expressions.",codex_researcher_b,142,06_tables_moderate_008,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,false,"Even without a canvas-sequence confound, the selected top box is on page 1 while the severe overlaps are at the bottoms of pages 2 and 3. The low layout, typography, and structure axes are visually supported by those collisions.",0.1271782329562825,0.7499999999999999,0.3537303767090818,0.7037691867066913,0.4543213156325617,0.307849356598434,0.558477694191726,0,1.0,1.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_008.json,3
AI143,143,minor,major,moderate,none,major,Table content is mostly present but bottom rows and captions overlap on two pages.,0.97,Candidate pages 2 and 3 show compressed grids with dark collisions at the lower margin that partially obscure rows and labels.,codex_researcher_b,143,05_tables_simple_007,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,The top residual is not on the lower-page rows and captions where the important collisions occur. The axes reasonably report retained content with major layout and structural degradation.,0.6564228641671789,0.837920489296636,0.26923718356914167,0.7078652131857744,0.2600636116823874,0.268688435562655,,0,0.6666666666666666,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_007.json,3
AI144,144,none,minor,minor,none,none,Both numbered lists are faithfully reproduced with modest compaction.,0.98,All six roman-numbered items and their ordering remain visible; spacing and line breaks are slightly tighter.,codex_researcher_b,144,02_lists_formatting_024,02_lists_formatting,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1_targeted_retry,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,"The cyan frame is a broad list-area residual rather than a defect locator. Both numbered lists and their order are intact, so zero layout and low typography are implausibly severe for modest compaction.",0.9342105263157895,0.6666666666666666,0.20459419006617222,0.7795128327144084,0.008298008086413849,0.3467637092435409,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/02_lists_formatting_024.json,1
AI145,145,moderate,minor,minor,none,moderate,Citation numbering is replaced by source-key identifiers.,0.98,"The candidate cites [19] and [Horowitz] instead of [1] and [2], and bibliography entries use mixed numeric and key labels.",codex_researcher_b,145,08_crossrefs_citations_001,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,true,The box does not isolate the changed citation labels and mixed bibliography keys. The high content score with a weaker structural signal is consistent with localized identifier substitutions.,0.8918918918918919,0.56,0.3930146248328383,0.7349333700471028,0.09905721575013436,0.2560257830551021,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/08_crossrefs_citations_001.json,2
AI146,146,major,major,major,major,major,Three table pages collapse into two pages of raw delimiter-separated values.,1.00,"The candidate removes both table grids, wraps numeric rows as dense pipe-delimited text, and changes the page count from three to two.",codex_researcher_b,146,05_tables_simple_001,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v3,prompts/latex_to_typst/system_v3.txt,f076bb100247de52ed359cdb5fc33c5adfadf81b13403da8231c275b211f4cb8,1,true,true,true,true,The residual identifies the missing third reference page after three table pages collapse to two pages of raw values. The poor scores on every affected axis are visually warranted.,0.603656164916375,0.9968203497615262,0.6455547692464237,0.7251416636353658,0.674653500533126,0.03701307848404491,,-1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_001.json,3
AI147,147,none,minor,minor,none,none,All five formulas are rendered faithfully with mild compact reflow.,0.99,"Expression order, symbols, and grouping match visually; the candidate block is slightly smaller and higher.",codex_researcher_b,147,03_math_inline_display_009,03_math_inline_display,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,The box surrounds nearly all formulas and no discrete defect is present. Content 0.638 and layout 0.000 are inconsistent with five correctly rendered expressions and only mild reflow.,0.4971751412429378,0.9696969696969697,0.22054478965003943,0.6917923432337503,0.08327107371093964,0.24646416308472885,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/03_math_inline_display_009.json,1
AI148,148,moderate,minor,minor,none,moderate,Citation labels and cross-reference wording are visibly altered.,0.99,The candidate changes [1] and [2] to [10] and [11] and duplicates both 'Section' and 'Equation' in the cross-reference sentence.,codex_researcher_b,148,08_crossrefs_citations_015,08_crossrefs_citations,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,true,true,"The residual is page-wide and does not target the renumbered citations or duplicated cross-reference words. The content score remains high while structure and typography weaken, which is directionally credible.",0.8404255319148937,0.7547169811320754,0.1857686025026884,0.7395201778491891,0.09905721575013436,0.24542831696326212,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/08_crossrefs_citations_015.json,2
AI149,149,none,moderate,moderate,none,moderate,Both tables are retained but use substantially different grid scale and typography.,0.94,"The candidate page 1 metrics grid is enlarged with heavy cell borders, while the page 2 parameter table is denser and differently proportioned.",codex_researcher_b,149,06_tables_moderate_019,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,false,true,"The cyan box selects the first table region whose scale, borders, and cell typography differ substantially, so it is useful. Content is visibly intact, making content 0.586 too low even though the layout and typography penalties are justified.",0.5855513307984791,0.7654320987654322,0.4039034178208199,0.7361191412731016,0.6218242038574503,0.3088894877762945,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_019.json,2
AI150,150,major,moderate,minor,none,moderate,Candidate inserts many specific mathematical expressions where the reference visibly contains placeholder prose.,0.97,"Throughout the abstract, introduction, method, and conclusion, literal 'math expression' placeholders are replaced by new symbols and formulas, changing visible content substantially.",codex_researcher_b,150,10_compact_papers_012,10_compact_papers,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,2,true,false,false,true,"The box covers the full paper page instead of isolating where placeholder prose was replaced by formulas. The high content score understates a major visible reference mismatch, while the layout score is confounded by broad reflow.",0.7668539325842698,0.7368421052631577,0.46147870907742833,0.7041353090460217,0.09905721575013436,0.30352549218590125,,0,1.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/10_compact_papers_012.json,3
AI151,151,minor,major,moderate,none,major,Later-page tables have bottom collisions and altered density.,0.98,Candidate pages 2 and 3 compress rows into bordered grids and collapse the final rows and captions into overlapping lower bands.,codex_researcher_b,151,06_tables_moderate_012,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,false,true,true,The selected top residual lies on page 1 and misses the bottom-row and caption collisions on pages 2 and 3. The low layout and typography axes nevertheless agree with those repeated table failures.,0.8963296844816484,0.9942418426103647,0.2504868372749984,0.7199963300956794,0.23122904192381238,0.2131939388145814,,0,0.4,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_012.json,3
AI152,152,none,major,moderate,major,moderate,Three reference pages are consolidated into two with major table rescaling.,0.97,"The candidate places the first table on page 1 and the word-frequency table on page 2, eliminating a page and changing both tables' scale.",codex_researcher_b,152,05_tables_simple_023,05_tables_simple,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v0,prompts/latex_to_typst/system_v0.txt,c8554a7c1346484b7f0333ec0a30f1bfdaf7c208e5030fae53052ea7115940ed,2,true,true,true,true,The residual identifies the missing third reference page after consolidation to two pages. Pagination and layout scores correctly reflect the removed page and substantial table rescaling.,0.8258706467661692,0.8276923076923076,0.38638319537413557,0.6743027019507071,0.8435651570488163,0.05236486244509236,,-1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/05_tables_simple_023.json,3
AI153,153,minor,major,moderate,none,major,Both later tables end in overlapping bottom rows and captions.,0.98,"Candidate pages 2 and 3 reproduce the columns but collapse their lower content into dark, partially illegible bands.",codex_researcher_b,153,06_tables_moderate_002,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v1,prompts/latex_to_typst/system_v1.txt,0877384cc89636ecbb3cf27b41de3201d9d9a483d8a6aba120a771cb8b4af08d,1,true,false,true,true,"The top box is on page 1 rather than the overlapping lower table rows on pages 2 and 3, so it is not useful. The axis pattern correctly indicates major layout and structural damage with partial content retention.",0.7090719499478625,0.6879795396419437,0.15311813462979149,0.6942287137518953,0.2034933906991712,0.17091848832264997,,0,0.5714285714285715,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_002.json,3
AI154,154,major,major,major,major,major,Two pages of aligned mathematics become one page of mostly plain text and a crude grid.,1.00,"Expressions 1 through 4 lose mathematical typesetting, expression 5 becomes a table, and the second reference page is eliminated.",codex_researcher_b,154,04_math_aligned_001,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,true,true,"The residual identifies the eliminated second reference page while the remaining page contains flattened formulas and a crude grid. Very low scores across content, layout, typography, structure, and pagination are justified.",0.41791044776119396,0.9,0.258991785967234,0.7312016324312405,0.030789090526917334,0.144328216728038,,-1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_001.json,3
AI155,155,major,major,major,major,major,Three structured table pages become two pages of flattened raw values.,1.00,The candidate uses pipe-delimited line wrapping instead of row-and-column grids and reduces the document from three pages to two.,codex_researcher_b,155,06_tables_moderate_017,06_tables_moderate,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,2,true,true,true,true,"The box identifies the missing third table page after the candidate reduces three structured pages to two flattened text pages. The low axis scores match the combined structural, legibility, and pagination failures.",0.7552591072344793,0.9948506694129764,0.6137258277057895,0.731348972739331,0.06275670103864096,0.12846877080877117,,-1,0.6666666666666666,0.0,results/metric_research_v2/gemini_frozen_156/evidence/06_tables_moderate_017.json,3
AI156,156,major,major,major,major,major,Two pages of aligned formulas are compressed to one with several expressions flattened to text.,1.00,"Expressions 1, 3, and 4 appear as plain source-like strings, while all content is forced onto one page and the reference second page disappears.",codex_researcher_b,156,04_math_aligned_013,04_math_aligned,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,v2,prompts/latex_to_typst/system_v2.txt,75c2caa24a1ab6e775b23bb224820bb621cf9ca413e915d2cfebbc5d6ba3c173,1,true,true,true,true,"The residual identifies the missing second reference page after all material is forced onto one page. Low content, layout, typography, structure, and pagination scores are visually supported by the flattened formulas and page loss.",0.4782608695652174,0.8695652173913043,0.4867856887305949,0.7125752826959871,0.04244399158174833,0.08172210545943481,,-1,0.0,0.0,results/metric_research_v2/gemini_frozen_156/evidence/04_math_aligned_013.json,3
