comparison_id,sample_id,category,system_id,display_label,protocol_id,reference_pdf,candidate_pdf,reference_pdf_resolved,candidate_pdf_resolved,v2_status,v2_error,strict_word_f1,strict_document_edit_similarity,compatibility_word_f1,compatibility_document_edit_similarity,number_f1,reference_number_count,candidate_number_count,number_exact,operator_f1,reference_operator_count,candidate_operator_count,operator_exact,citation_f1,reference_citation_count,candidate_citation_count,citation_exact,matched_word_reference_coverage,token_center_displacement_q50,token_center_displacement_q90,token_bbox_iou_q10,block_transport_combined_similarity,block_transport_geometry_similarity,block_transport_content_similarity,block_transport_cost,text_ltsim_page_macro,text_ltsim_worst_page,reading_order_tau,reading_order_reference_coverage,style_coverage_hmean,font_size_log_error_q90,baseline_displacement_q90,unregistered_ink_f1,registered_ink_f1,unregistered_ssim,registered_ssim,unregistered_multiscale_ssim_diagnostic,registered_multiscale_ssim_diagnostic,reference_page_count,candidate_page_count,page_count_delta,page_break_f1,canvas_exact_size_rate,table_status,formula_status,figure_status,v2_evidence_json
03_math_inline_display_013__pandoc,03_math_inline_display_013,03_math_inline_display,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_013/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_013/pandoc.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_013/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_013/pandoc.pdf,scored,,0.5847665847665847,0.5994208494208495,0.7420147420147419,0.7181467181467182,0.9344262295081968,57,65,False,0.9574468085106383,45,49,False,1.0,0,0,True,0.7023255813953488,0.17914912114181566,0.21034760474480002,0.0,0.5396774086266249,0.44560604237348944,0.7702243839058864,0.6167837093653515,0.6740790744894374,0.6740790744894374,0.8120300751879699,0.9193548387096774,0.7420147420147419,0.034476726400631756,0.17954514821988565,0.16144986184094506,0.16144986184094506,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_013__pandoc.json
03_math_inline_display_013__typetex,03_math_inline_display_013,03_math_inline_display,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_013/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_013/typetex.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_013/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_013/typetex.pdf,scored,,0.5847665847665847,0.5916988416988417,0.7420147420147419,0.7084942084942085,0.9344262295081968,57,65,False,0.9574468085106383,45,49,False,1.0,0,0,True,0.7023255813953488,0.1996724044900457,0.22386903094148186,0.0,0.5502357570758443,0.4689023262960002,0.7405559566096291,0.5974084433706484,0.6829891927023439,0.6829891927023439,0.8145363408521303,0.9193548387096774,0.7420147420147419,0.034476726400631756,0.20650780503806443,0.1305793083403673,0.1305793083403673,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_013__typetex.json
03_math_inline_display_014__pandoc,03_math_inline_display_014,03_math_inline_display,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_014/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_014/pandoc.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_014/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_014/pandoc.pdf,scored,,0.4523160762942779,0.46054888507718694,0.6485013623978202,0.5347639484978541,0.8474576271186441,25,34,False,0.8467153284671534,68,69,False,1.0,0,0,True,0.6538461538461539,0.18086509687572705,0.20701428668224037,0.0,0.5091794630825143,0.47031386629396643,0.5900800248195399,0.6749547448433506,0.6978000062651476,0.6978000062651476,0.7348484848484849,0.825,0.6485013623978202,0.008298008086413849,0.17263196268346975,0.18844101468036564,0.32553000309650804,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_014__pandoc.json
03_math_inline_display_014__typetex,03_math_inline_display_014,03_math_inline_display,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_014/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_014/typetex.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_014/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_014/typetex.pdf,scored,,0.4628571428571428,0.5617615467239527,0.6971428571428572,0.6795698924731183,0.8620689655172413,25,33,False,0.9393939393939394,68,64,False,1.0,0,0,True,0.6703296703296703,0.20384609984288768,0.23112019254703187,0.0,0.5525833735021876,0.5079916282518844,0.6460411035088504,0.5931509547084282,0.7020314083063433,0.7020314083063433,0.7297297297297297,0.95,0.6971428571428572,0.008298008086413849,0.2063996075946205,0.1478101858256481,0.28128502449608933,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_014__typetex.json
03_math_inline_display_015__pandoc,03_math_inline_display_015,03_math_inline_display,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_015/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_015/pandoc.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_015/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_015/pandoc.pdf,scored,,0.4297994269340974,0.40270848182466146,0.5501432664756446,0.45545260156806844,0.8314606741573033,37,52,False,0.7058823529411765,46,56,False,1.0,0,0,True,0.5079365079365079,0.17772469253542436,0.20394803377894044,0.0,0.5136843358118162,0.501102476617198,0.5378947809881254,0.6661463348455154,0.6917514249447839,0.6917514249447839,0.7142857142857143,0.7241379310344828,0.5501432664756446,0.021387367243522803,0.16409748283085943,0.17258565032117734,0.17258565032117734,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_015__pandoc.json
03_math_inline_display_015__typetex,03_math_inline_display_015,03_math_inline_display,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_015/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_015/typetex.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_015/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_015/typetex.pdf,scored,,0.48295454545454547,0.5374625374625375,0.6761363636363638,0.6373626373626373,0.8571428571428571,37,47,False,0.9473684210526316,46,49,False,1.0,0,0,True,0.6296296296296297,0.20930642309226033,0.23730116750588878,0.0,0.5363038413205818,0.4758574735292012,0.6696683739791491,0.6230544103849694,0.7030010722774562,0.7030010722774562,0.6,0.896551724137931,0.6761363636363638,0.034476726400631756,0.2035883160050772,0.08316239668280843,0.337772258475347,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_015__typetex.json
03_math_inline_display_016__pandoc,03_math_inline_display_016,03_math_inline_display,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_016/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_016/pandoc.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_016/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_016/pandoc.pdf,scored,,0.4251497005988024,0.3708513708513709,0.5149700598802397,0.40620490620490624,0.8518518518518519,23,31,False,0.6666666666666666,30,33,False,1.0,0,0,True,0.4648648648648649,0.19307328999431858,0.20979251227667672,0.0,0.5136131151317511,0.5092646974642545,0.5217874949857398,0.6662849912397542,0.6671675279294196,0.6671675279294196,0.36182336182336183,0.6585365853658537,0.5149700598802397,0.034476726400631756,0.170283401077315,0.182509056340555,0.182509056340555,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_016__pandoc.json
03_math_inline_display_016__typetex,03_math_inline_display_016,03_math_inline_display,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_016/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_016/typetex.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_016/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_016/typetex.pdf,scored,,0.4534883720930233,0.5081466395112016,0.5988372093023255,0.5855397148676171,0.8363636363636363,23,32,False,0.923076923076923,30,35,False,1.0,0,0,True,0.5567567567567567,0.2045721938180424,0.22886582373313966,0.0,0.532431627435405,0.47140109400998476,0.6675088706335455,0.6303007888247756,0.6886570422102996,0.6886570422102996,0.8857142857142857,0.8536585365853658,0.5988372093023255,0.034476726400631756,0.1969889104492269,0.09694777367921803,0.09694777367921803,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_016__typetex.json
03_math_inline_display_017__pandoc,03_math_inline_display_017,03_math_inline_display,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_017/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_017/pandoc.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_017/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_017/pandoc.pdf,scored,,0.43315508021390375,0.4035087719298246,0.5347593582887701,0.4471658502449265,0.9090909090909091,53,57,False,0.5915492957746479,32,39,False,1.0,0,0,True,0.5154639175257731,0.17462725971589416,0.20216273496206486,0.0,0.5113081110142181,0.48788309840249167,0.5578365181288726,0.6707829135089661,0.6801418682631046,0.6801418682631046,0.6899004267425319,0.7755102040816326,0.5347593582887701,0.08327107371093964,0.15982287295454695,0.1933666427511882,0.1933666427511882,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_017__pandoc.json
03_math_inline_display_018__pandoc,03_math_inline_display_018,03_math_inline_display,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_018/pandoc.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_018/pandoc.pdf,scored,,0.358695652173913,0.32146652497343253,0.4021739130434783,0.33528161530286926,0.7916666666666666,19,29,False,0.3488372093023256,47,39,False,1.0,0,0,True,0.42045454545454547,0.15603899962582934,0.20018327335199676,0.0,0.5390943048541682,0.5677365523157919,0.4896798682505764,0.6178647607536261,0.7235999739587503,0.7235999739587503,0.6666666666666667,0.3333333333333333,0.4021739130434783,0.008298008086413849,0.14539895114553297,0.2644014000159658,0.2644014000159658,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_018__pandoc.json
03_math_inline_display_018__typetex,03_math_inline_display_018,03_math_inline_display,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_018/typetex.pdf,data/latex_benchmark_v0/corpus/03_math_inline_display/03_math_inline_display_018/reference.pdf,results/latex_benchmark_v0/03_math_inline_display/03_math_inline_display_018/typetex.pdf,scored,,0.46496815286624205,0.5739710789766408,0.5732484076433121,0.7127071823204421,0.76,19,31,False,0.9791666666666666,47,49,False,1.0,0,0,True,0.5113636363636364,0.20131586912676597,0.22561768837151439,0.0,0.5389018907146195,0.47194483585923225,0.6894700975212612,0.6182217455785876,0.6905783645972358,0.6905783645972358,0.8476190476190476,0.7777777777777778,0.5732484076433121,0.008298008086413849,0.19971566807820307,0.16477427692227098,0.16477427692227098,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/03_math_inline_display_018__typetex.json
04_math_aligned_001__pandoc,04_math_aligned_001,04_math_aligned,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_001/pandoc.pdf,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_001/pandoc.pdf,scored,,0.476595744680851,0.5441176470588236,0.6680851063829788,0.678388746803069,0.9,63,77,False,0.89171974522293,76,81,False,1.0,0,0,True,0.6330645161290323,0.15687219939677924,0.2016052923841912,0.0,0.5340099643247322,0.5487945870971322,0.5076013813192184,0.6273407804118911,0.721675395736281,0.721675395736281,0.6210526315789473,0.8,0.6680851063829788,0.008298008086413849,0.16366206639200487,0.13233278665508774,0.1878031484396661,,,,,2,1,-1,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/04_math_aligned_001__pandoc.json
04_math_aligned_001__typetex,04_math_aligned_001,04_math_aligned,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_001/typetex.pdf,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_001/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_001/typetex.pdf,scored,,0.5063829787234042,0.6124148372445117,0.6851063829787234,0.7781983345950038,0.9022556390977443,63,70,False,0.9806451612903226,76,79,False,1.0,0,0,True,0.6491935483870968,0.18960123135172363,0.2778871045404572,0.0,0.5624039057032709,0.494373287643528,0.7145554625737803,0.5755349938027,0.7089880993242466,0.7089880993242466,0.7707509881422925,0.92,0.6851063829787234,0.008298008086413849,0.2099545149090517,0.11346608865555446,0.11346608865555446,,,,,2,1,-1,0.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/04_math_aligned_001__typetex.json
04_math_aligned_002__pandoc,04_math_aligned_002,04_math_aligned,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_002/pandoc.pdf,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_002/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_002/pandoc.pdf,scored,,0.36726546906187624,0.375,0.47504990019960075,0.45397727272727273,0.8155339805825244,42,61,False,0.76,71,79,False,1.0,0,0,True,0.4779116465863454,0.15858427771381892,0.19747388544201863,0.0,0.5225739212375745,0.531863158718187,0.5057507658477378,0.6489888290971897,0.7053872699266109,0.7053872699266109,0.7111111111111111,0.6792452830188679,0.47504990019960075,0.08327107371093964,0.1521767545504611,0.25699564475123726,0.25699564475123726,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/04_math_aligned_002__pandoc.json
04_math_aligned_003__pandoc,04_math_aligned_003,04_math_aligned,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_003/pandoc.pdf,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_003/pandoc.pdf,scored,,0.4428223844282239,0.4756527875793931,0.6666666666666667,0.5716302046577275,0.7764705882352942,35,50,False,0.8939393939393939,62,70,False,1.0,0,0,True,0.6682926829268293,0.1688503531863405,0.20621821339692184,0.0,0.5201672849055522,0.5118876660565017,0.5359006593559626,0.6536048174001274,0.718546139302243,0.718546139302243,0.6333333333333333,0.7619047619047619,0.6666666666666667,0.034476726400631756,0.1680655607627568,0.20010051514388252,0.20010051514388252,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/04_math_aligned_003__pandoc.json
04_math_aligned_003__typetex,04_math_aligned_003,04_math_aligned,typetex,TypeTeX,deterministic_engine,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_003/typetex.pdf,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_003/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_003/typetex.pdf,scored,,0.4580152671755725,0.5647756138865369,0.6768447837150128,0.7053344623200677,0.810126582278481,35,44,False,0.9612403100775194,62,67,False,1.0,0,0,True,0.6487804878048781,0.22342096608329762,0.26156583925163684,0.0,0.5324832838441876,0.4694365129393038,0.6728926101796815,0.6302037737331923,0.7053710514877523,0.7053710514877523,0.8088235294117647,0.8095238095238095,0.6768447837150128,0.034476726400631756,0.2324411911972661,0.17708511181483425,0.2419637092362687,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/04_math_aligned_003__typetex.json
04_math_aligned_004__pandoc,04_math_aligned_004,04_math_aligned,pandoc,Pandoc,deterministic_engine,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_004/pandoc.pdf,data/latex_benchmark_v0/corpus/04_math_aligned/04_math_aligned_004/reference.pdf,results/latex_benchmark_v0/04_math_aligned/04_math_aligned_004/pandoc.pdf,scored,,0.37861915367483295,0.47253521126760567,0.5434298440979954,0.5625879043600562,0.9322033898305084,55,63,False,0.8108108108108109,69,79,False,1.0,0,0,True,0.5258620689655172,0.14958567785922924,0.19685136014507865,0.0,0.5273668151366698,0.5248752432168745,0.5320254416053515,0.6398589286643854,0.6775368466943389,0.6775368466943389,0.6734143049932524,0.8297872340425532,0.5434298440979954,0.034476726400631756,0.1514860702260756,0.23708291271951257,0.23708291271951257,,,,,1,1,0,1.0,0.0,abstain,abstain,abstain,results/metric_research_v2/scorecards/engine_metric_v2/evidence/04_math_aligned_004__pandoc.json
